AllocationNativeID,MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,AllocationAmount,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationLegalStatusCV,AllocationMaximum,AllocationOwner,AllocationPriorityDate,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,PopulationServed,PowerType,PrimaryUseCategory,AllocationSDWISIdentifierCV,WaterAllocationNativeURL
A-10242,NEDNR_Water Rights,NEDNR,NE_118,NEDNR_Allocation All,NE_51,0.83,,,,,,,,,Active,,,1963-09-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10243,NEDNR_Water Rights,NEDNR,NE_119,NEDNR_Allocation All,NE_80,35.1,,,,,,,,,Active,,,1963-09-13,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-10244A,NEDNR_Water Rights,NEDNR,NE_120,NEDNR_Allocation All,NE_70,0.3,,,,,,,,,Active,,,1963-09-18,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10244B,NEDNR_Water Rights,NEDNR,NE_121,NEDNR_Allocation All,NE_70,0.14,,,,,,,,,Active,,,1963-09-18,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10245,NEDNR_Water Rights,NEDNR,NE_122,NEDNR_Allocation All,NE_81,132.6,,,,,,,,,Active,,,1963-09-19,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10248,NEDNR_Water Rights,NEDNR,NE_123,NEDNR_Allocation All,NE_17,1.7,,,,,,,,,Active,,,1963-09-23,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10252,NEDNR_Water Rights,NEDNR,NE_124,NEDNR_Allocation All,NE_82,57.7,,,,,,,,,Active,,,1963-10-09,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10253,NEDNR_Water Rights,NEDNR,NE_125,NEDNR_Allocation All,NE_57,3.17,,,,,,,,,Active,,,1963-10-15,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10254,NEDNR_Water Rights,NEDNR,NE_126,NEDNR_Allocation All,NE_83,137.0,,,,,,,,,Active,,,1963-10-23,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10255,NEDNR_Water Rights,NEDNR,NE_127,NEDNR_Allocation All,NE_64,14.8,,,,,,,,,Active,,,1963-10-28,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10257,NEDNR_Water Rights,NEDNR,NE_128,NEDNR_Allocation All,NE_79,0.5,,,,,,,,,Active,,,1963-11-07,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10260C,NEDNR_Water Rights,NEDNR,NE_129,NEDNR_Allocation All,NE_84,2049.0,,,,,,,,,Active,,,1963-11-18,09/30,04/01,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),,,,08/27/2020,,,,,,,,Irrigation,,
A-10261,NEDNR_Water Rights,NEDNR,NE_130,NEDNR_Allocation All,NE_85,21.77,,,,,,,,,Active,,,1963-11-26,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-10264,NEDNR_Water Rights,NEDNR,NE_131,NEDNR_Allocation All,NE_19,1.03,,,,,,,,,Active,,,1963-12-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10269,NEDNR_Water Rights,NEDNR,NE_132,NEDNR_Allocation All,NE_86,935.2,,,,,,,,,Active,,,1963-12-17,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10273,NEDNR_Water Rights,NEDNR,NE_133,NEDNR_Allocation All,NE_9,1.24,,,,,,,,,Active,,,1964-01-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10274,NEDNR_Water Rights,NEDNR,NE_134,NEDNR_Allocation All,NE_87,0.31,,,,,,,,,Active,,,1964-01-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10280,NEDNR_Water Rights,NEDNR,NE_135,NEDNR_Allocation All,NE_88,564.69,,,,,,,,,Active,,,1964-01-20,09/30,04/01,,Irrigation and Incidental Underground Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10281,NEDNR_Water Rights,NEDNR,NE_136,NEDNR_Allocation All,NE_88,617.13,,,,,,,,,Active,,,1964-01-20,09/30,04/01,,Irrigation and Incidental Underground Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10284,NEDNR_Water Rights,NEDNR,NE_139,NEDNR_Allocation All,NE_9,0.72,,,,,,,,,Active,,,1964-01-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10285,NEDNR_Water Rights,NEDNR,NE_140,NEDNR_Allocation All,NE_9,9.58,,,,,,,,,Active,,,1964-01-22,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10293,NEDNR_Water Rights,NEDNR,NE_143,NEDNR_Allocation All,NE_91,40.2,,,,,,,,,Active,,,1964-01-31,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10294,NEDNR_Water Rights,NEDNR,NE_144,NEDNR_Allocation All,NE_92,0.87,,,,,,,,,Active,,,1964-01-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10299,NEDNR_Water Rights,NEDNR,NE_145,NEDNR_Allocation All,NE_93,0.9,,,,,,,,,Active,,,1964-02-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10301,NEDNR_Water Rights,NEDNR,NE_146,NEDNR_Allocation All,NE_6,231.39,,,,,,,,,Active,,,1964-02-06,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10302,NEDNR_Water Rights,NEDNR,NE_147,NEDNR_Allocation All,NE_43,152.38,,,,,,,,,Active,,,1964-02-06,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10303,NEDNR_Water Rights,NEDNR,NE_148,NEDNR_Allocation All,NE_9,1.97,,,,,,,,,Active,,,1964-02-07,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10306,NEDNR_Water Rights,NEDNR,NE_149,NEDNR_Allocation All,NE_94,0.64,,,,,,,,,Active,,,1964-02-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10307,NEDNR_Water Rights,NEDNR,NE_150,NEDNR_Allocation All,NE_94,1.04,,,,,,,,,Active,,,1964-02-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10308,NEDNR_Water Rights,NEDNR,NE_151,NEDNR_Allocation All,NE_95,2840.0,,,,,,,,,Active,,,1964-02-19,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10309,NEDNR_Water Rights,NEDNR,NE_152,NEDNR_Allocation All,NE_52,26000.0,,,,,,,,,Active,,,1964-02-20,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10312,NEDNR_Water Rights,NEDNR,"NE_154,NE_153",NEDNR_Allocation All,NE_96,85.6,,,,,,,,,Active,,,1964-02-21,09/30,04/01,,"Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.)",,,,08/27/2020,,,,,,,,Irrigation,,
A-10317,NEDNR_Water Rights,NEDNR,NE_155,NEDNR_Allocation All,NE_97,1.79,,,,,,,,,Active,,,1964-02-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10318,NEDNR_Water Rights,NEDNR,NE_156,NEDNR_Allocation All,NE_93,1.47,,,,,,,,,Active,,,1964-03-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10325,NEDNR_Water Rights,NEDNR,NE_157,NEDNR_Allocation All,NE_93,0.44,,,,,,,,,Active,,,1964-03-16,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10328,NEDNR_Water Rights,NEDNR,NE_158,NEDNR_Allocation All,NE_98,0.45,,,,,,,,,Active,,,1964-03-19,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10329,NEDNR_Water Rights,NEDNR,NE_159,NEDNR_Allocation All,NE_30,82.87,,,,,,,,,Active,,,1964-03-20,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10331,NEDNR_Water Rights,NEDNR,NE_160,NEDNR_Allocation All,NE_99,45.2,,,,,,,,,Active,,,1964-03-24,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10333,NEDNR_Water Rights,NEDNR,NE_161,NEDNR_Allocation All,NE_19,1.07,,,,,,,,,Active,,,1964-03-25,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10336,NEDNR_Water Rights,NEDNR,NE_162,NEDNR_Allocation All,NE_87,1.74,,,,,,,,,Active,,,1964-03-27,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10338,NEDNR_Water Rights,NEDNR,NE_163,NEDNR_Allocation All,NE_79,3.08,,,,,,,,,Active,,,1964-03-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10339,NEDNR_Water Rights,NEDNR,NE_164,NEDNR_Allocation All,NE_79,1.71,,,,,,,,,Active,,,1964-03-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10344R,NEDNR_Water Rights,NEDNR,NE_165,NEDNR_Allocation All,NE_100,1.03,,,,,,,,,Active,,,1964-04-07,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10346,NEDNR_Water Rights,NEDNR,NE_166,NEDNR_Allocation All,NE_101,0.69,,,,,,,,,Active,,,1964-04-07,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10348,NEDNR_Water Rights,NEDNR,NE_167,NEDNR_Allocation All,NE_102,12.0,,,,,,,,,Active,,,1964-04-13,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-10351,NEDNR_Water Rights,NEDNR,NE_168,NEDNR_Allocation All,NE_103,2.46,,,,,,,,,Active,,,1964-04-14,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10352,NEDNR_Water Rights,NEDNR,NE_169,NEDNR_Allocation All,NE_87,1.09,,,,,,,,,Active,,,1964-04-15,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10356,NEDNR_Water Rights,NEDNR,NE_170,NEDNR_Allocation All,NE_104,0.28,,,,,,,,,Active,,,1964-04-23,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10359,NEDNR_Water Rights,NEDNR,NE_171,NEDNR_Allocation All,NE_105,0.17,,,,,,,,,Active,,,1964-04-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10362A,NEDNR_Water Rights,NEDNR,NE_172,NEDNR_Allocation All,NE_9,0.43,,,,,,,,,Active,,,1964-04-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10362B,NEDNR_Water Rights,NEDNR,NE_173,NEDNR_Allocation All,NE_9,0.76,,,,,,,,,Active,,,1964-04-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10363,NEDNR_Water Rights,NEDNR,NE_174,NEDNR_Allocation All,NE_56,0.87,,,,,,,,,Active,,,1964-04-30,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10364,NEDNR_Water Rights,NEDNR,NE_175,NEDNR_Allocation All,NE_106,0.54,,,,,,,,,Active,,,1964-05-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10365,NEDNR_Water Rights,NEDNR,NE_176,NEDNR_Allocation All,NE_106,0.58,,,,,,,,,Active,,,1964-05-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10366,NEDNR_Water Rights,NEDNR,NE_177,NEDNR_Allocation All,NE_107,1.51,,,,,,,,,Active,,,1964-05-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10368,NEDNR_Water Rights,NEDNR,NE_178,NEDNR_Allocation All,NE_19,1.56,,,,,,,,,Active,,,1964-05-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10369,NEDNR_Water Rights,NEDNR,NE_179,NEDNR_Allocation All,NE_9,0.93,,,,,,,,,Active,,,1964-05-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10373,NEDNR_Water Rights,NEDNR,NE_180,NEDNR_Allocation All,NE_108,0.46,,,,,,,,,Active,,,1964-05-25,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10374,NEDNR_Water Rights,NEDNR,NE_181,NEDNR_Allocation All,NE_26,151.51,,,,,,,,,Active,,,1964-05-27,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10377,NEDNR_Water Rights,NEDNR,NE_182,NEDNR_Allocation All,NE_71,0.19,,,,,,,,,Active,,,1964-05-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10379,NEDNR_Water Rights,NEDNR,NE_183,NEDNR_Allocation All,NE_51,0.51,,,,,,,,,Active,,,1964-06-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-1038,NEDNR_Water Rights,NEDNR,NE_184,NEDNR_Allocation All,NE_109,0.29,,,,,,,,,Active,,,1910-11-10,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10381,NEDNR_Water Rights,NEDNR,NE_185,NEDNR_Allocation All,NE_35,76.24,,,,,,,,,Active,,,1964-06-08,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10382,NEDNR_Water Rights,NEDNR,NE_186,NEDNR_Allocation All,NE_87,1.24,,,,,,,,,Active,,,1964-06-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10386,NEDNR_Water Rights,NEDNR,NE_187,NEDNR_Allocation All,NE_77,0.72,,,,,,,,,Active,,,1964-06-22,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10387,NEDNR_Water Rights,NEDNR,NE_188,NEDNR_Allocation All,NE_110,4.93,,,,,,,,,Active,,,1964-06-23,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10388,NEDNR_Water Rights,NEDNR,NE_189,NEDNR_Allocation All,NE_111,50.7,,,,,,,,,Active,,,1964-06-26,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10389A,NEDNR_Water Rights,NEDNR,NE_190,NEDNR_Allocation All,NE_9,2.09,,,,,,,,,Active,,,1964-07-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10389B,NEDNR_Water Rights,NEDNR,NE_191,NEDNR_Allocation All,NE_9,0.22,,,,,,,,,Active,,,1964-07-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10391,NEDNR_Water Rights,NEDNR,NE_192,NEDNR_Allocation All,NE_51,0.61,,,,,,,,,Active,,,1964-07-08,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10392,NEDNR_Water Rights,NEDNR,NE_193,NEDNR_Allocation All,NE_87,0.3,,,,,,,,,Active,,,1964-07-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10393,NEDNR_Water Rights,NEDNR,NE_194,NEDNR_Allocation All,NE_112,101.9,,,,,,,,,Active,,,1964-07-10,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10395,NEDNR_Water Rights,NEDNR,NE_195,NEDNR_Allocation All,NE_87,0.77,,,,,,,,,Active,,,1964-07-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10397,NEDNR_Water Rights,NEDNR,NE_196,NEDNR_Allocation All,NE_9,0.93,,,,,,,,,Active,,,1964-07-20,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10401,NEDNR_Water Rights,NEDNR,NE_197,NEDNR_Allocation All,NE_87,1.44,,,,,,,,,Active,,,1964-07-27,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10403,NEDNR_Water Rights,NEDNR,NE_198,NEDNR_Allocation All,NE_93,1.03,,,,,,,,,Active,,,1964-07-28,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10404,NEDNR_Water Rights,NEDNR,NE_199,NEDNR_Allocation All,NE_113,12.7,,,,,,,,,Active,,,1964-07-29,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10405,NEDNR_Water Rights,NEDNR,NE_200,NEDNR_Allocation All,NE_113,131.73,,,,,,,,,Active,,,1964-07-29,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10406,NEDNR_Water Rights,NEDNR,NE_201,NEDNR_Allocation All,NE_114,215.0,,,,,,,,,Active,,,1964-07-29,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10407,NEDNR_Water Rights,NEDNR,NE_202,NEDNR_Allocation All,NE_24,0.62,,,,,,,,,Active,,,1964-07-29,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10409,NEDNR_Water Rights,NEDNR,NE_203,NEDNR_Allocation All,NE_115,2.7,,,,,,,,,Active,,,1964-07-29,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10412,NEDNR_Water Rights,NEDNR,NE_204,NEDNR_Allocation All,NE_9,0.2,,,,,,,,,Active,,,1964-07-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10415A,NEDNR_Water Rights,NEDNR,NE_205,NEDNR_Allocation All,NE_116,0.62,,,,,,,,,Active,,,1964-08-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10415B,NEDNR_Water Rights,NEDNR,NE_206,NEDNR_Allocation All,NE_116,0.57,,,,,,,,,Active,,,1964-08-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10416,NEDNR_Water Rights,NEDNR,NE_207,NEDNR_Allocation All,NE_116,0.23,,,,,,,,,Active,,,1964-08-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10418,NEDNR_Water Rights,NEDNR,NE_208,NEDNR_Allocation All,NE_116,1.01,,,,,,,,,Active,,,1964-08-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10419,NEDNR_Water Rights,NEDNR,NE_209,NEDNR_Allocation All,NE_87,0.61,,,,,,,,,Active,,,1964-08-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10420,NEDNR_Water Rights,NEDNR,NE_210,NEDNR_Allocation All,NE_51,2.09,,,,,,,,,Active,,,1964-08-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10427,NEDNR_Water Rights,NEDNR,NE_211,NEDNR_Allocation All,NE_64,3.62,,,,,,,,,Active,,,1964-08-24,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10428,NEDNR_Water Rights,NEDNR,NE_212,NEDNR_Allocation All,NE_117,0.29,,,,,,,,,Active,,,1964-08-24,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-1042R,NEDNR_Water Rights,NEDNR,NE_213,NEDNR_Allocation All,NE_70,0.69,,,,,,,,,Active,,,1910-12-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10430,NEDNR_Water Rights,NEDNR,NE_214,NEDNR_Allocation All,NE_118,2020.0,,,,,,,,,Active,,,1964-08-26,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10431,NEDNR_Water Rights,NEDNR,NE_215,NEDNR_Allocation All,NE_116,0.58,,,,,,,,,Active,,,1964-08-31,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10432,NEDNR_Water Rights,NEDNR,NE_216,NEDNR_Allocation All,NE_23,0.96,,,,,,,,,Active,,,1964-09-03,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10436,NEDNR_Water Rights,NEDNR,NE_217,NEDNR_Allocation All,NE_93,0.64,,,,,,,,,Active,,,1964-09-04,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10439R,NEDNR_Water Rights,NEDNR,NE_218,NEDNR_Allocation All,NE_119,0.12,,,,,,,,,Active,,,1964-09-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10442,NEDNR_Water Rights,NEDNR,NE_219,NEDNR_Allocation All,NE_52,0.43,,,,,,,,,Active,,,1964-09-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10443,NEDNR_Water Rights,NEDNR,NE_220,NEDNR_Allocation All,NE_51,0.53,,,,,,,,,Active,,,1964-09-11,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10449,NEDNR_Water Rights,NEDNR,NE_223,NEDNR_Allocation All,NE_66,0.41,,,,,,,,,Active,,,1964-10-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10450,NEDNR_Water Rights,NEDNR,NE_224,NEDNR_Allocation All,NE_120,0.71,,,,,,,,,Active,,,1964-10-06,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10452,NEDNR_Water Rights,NEDNR,NE_225,NEDNR_Allocation All,NE_121,2.48,,,,,,,,,Active,,,1964-10-09,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10454,NEDNR_Water Rights,NEDNR,NE_226,NEDNR_Allocation All,NE_54,0.18,,,,,,,,,Active,,,1964-10-09,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10456,NEDNR_Water Rights,NEDNR,NE_227,NEDNR_Allocation All,NE_122,0.43,,,,,,,,,Active,,,1964-10-13,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10458A,NEDNR_Water Rights,NEDNR,NE_228,NEDNR_Allocation All,NE_107,3.72,,,,,,,,,Active,,,1964-10-21,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10458BR,NEDNR_Water Rights,NEDNR,NE_229,NEDNR_Allocation All,NE_107,0.34,,,,,,,,,Active,,,1964-10-21,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10459,NEDNR_Water Rights,NEDNR,NE_230,NEDNR_Allocation All,NE_107,2.12,,,,,,,,,Active,,,1964-10-21,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10462,NEDNR_Water Rights,NEDNR,NE_231,NEDNR_Allocation All,NE_123,9.3,,,,,,,,,Active,,,1964-10-26,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10464,NEDNR_Water Rights,NEDNR,NE_232,NEDNR_Allocation All,NE_9,2.17,,,,,,,,,Active,,,1964-11-05,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10465,NEDNR_Water Rights,NEDNR,NE_233,NEDNR_Allocation All,NE_124,98.23,,,,,,,,,Active,,,1964-11-06,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10467,NEDNR_Water Rights,NEDNR,NE_234,NEDNR_Allocation All,NE_125,26.0,,,,,,,,,Active,,,1964-11-09,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10468,NEDNR_Water Rights,NEDNR,NE_235,NEDNR_Allocation All,NE_87,0.84,,,,,,,,,Active,,,1964-11-12,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10470,NEDNR_Water Rights,NEDNR,NE_236,NEDNR_Allocation All,NE_61,4.57,,,,,,,,,Active,,,1964-11-18,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10473,NEDNR_Water Rights,NEDNR,NE_237,NEDNR_Allocation All,NE_126,37.82,,,,,,,,,Active,,,1964-11-27,09/30,04/01,,Storage,,,,08/27/2020,,,,,,,,Irrigation,,
A-10474,NEDNR_Water Rights,NEDNR,NE_238,NEDNR_Allocation All,NE_127,37.82,,,,,,,,,Active,,,1964-11-27,09/30,04/01,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),,,,08/27/2020,,,,,,,,Irrigation,,
A-10475,NEDNR_Water Rights,NEDNR,NE_239,NEDNR_Allocation All,NE_116,0.9,,,,,,,,,Active,,,1964-12-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10476,NEDNR_Water Rights,NEDNR,NE_240,NEDNR_Allocation All,NE_116,0.17,,,,,,,,,Active,,,1964-12-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
A-10477,NEDNR_Water Rights,NEDNR,NE_241,NEDNR_Allocation All,NE_128,0.58,,,,,,,,,Active,,,1964-12-01,09/30,04/01,,Irrigation from Natural Stream,,,,08/27/2020,,,,,,,,Irrigation,,
